"","schoolindex","school","year","value"
"1",1,"강원대","9",2
"2",1,"경북대","9",1
"3",1,"고려대","9",8
"4",1,"국민대","9",1
"5",1,"동국대","9",1
"6",1,"동아대","9",1
"7",1,"명지대","9",1
"8",1,"서울대","9",10
"9",1,"서울시립대","9",2
"10",1,"성균관대","9",3
"11",1,"연세대","9",4
"12",1,"이화여대","9",4
"13",1,"한국외대","9",2
"14",2,"건국대","9",2
"15",2,"고려대","9",6
"16",2,"서강대","9",1
"17",2,"서울대","9",11
"18",2,"숙명여대","9",1
"19",2,"연세대","9",11
"20",2,"이화여대","9",2
"21",2,"중앙대","9",1
"22",2,"한양대","9",2
"23",2,"홍익대","9",1
"24",2,"University of California","9",1
"25",2,"George Washington University","9",1
"26",3,"경북대","9",29
"27",3,"경상대","9",1
"28",3,"경찰대","9",6
"29",3,"고려대","9",15
"30",3,"동국대","9",1
"31",3,"부경대","9",1
"32",3,"부산대","9",1
"33",3,"서울대","9",20
"34",3,"서울시립대","9",1
"35",3,"성균관대","9",3
"36",3,"아주대","9",1
"37",3,"연세대","9",12
"38",3,"울산대","9",1
"39",3,"이화여대","9",8
"40",3,"중앙대","9",1
"41",3,"창원대","9",1
"42",3,"충남대","9",1
"43",3,"포항공대","9",1
"44",3,"카이스트","9",1
"45",3,"한국항공대","9",1
"46",3,"한동대","9",2
"47",3,"한양대","9",10
"48",3,"홍익대","9",2
"49",4,"경희대","9",9
"50",4,"고려대","9",10
"51",4,"서울대","9",20
"52",4,"성균관대","9",3
"53",4,"세종대","9",1
"54",4,"연세대","9",10
"55",4,"전북대","9",1
"56",4,"포항공대","9",1
"57",4,"카이스트","9",1
"58",4,"한국외대","9",1
"59",4,"한림대","9",2
"60",4,"State Univerisity of New York","9",1
"61",5,"경찰대","9",3
"62",5,"고려대","9",57
"63",5,"부산대","9",1
"64",5,"서울대","9",48
"65",5,"연세대","9",5
"66",5,"이화여대","9",1
"67",5,"포항공대","9",2
"68",5,"카이스트","9",2
"69",5,"한양대","9",1
"70",5,"Peking University","9",1
"71",6,"영남대","9",2
"72",6,"영산대","9",1
"73",6,"이화여대","9",4
"74",6,"인천대","9",1
"75",6,"전남대","9",2
"76",6,"한국외대","9",4
"77",6,"한국해양대","9",1
"78",6,"한동대","9",2
"79",6,"한양대","9",3
"80",6,"홍익대","9",5
"81",7,"연세대","9",18
"82",7,"울산대","9",1
"83",7,"이화여대","9",8
"84",7,"중앙대","9",1
"85",7,"포항공대","9",1
"86",7,"한국외대","9",1
"87",7,"한국해양대","9",1
"88",7,"한양대","9",2
"89",7,"경북대","9",1
"90",7,"고려대","9",23
"91",7,"동아대","9",1
"92",7,"부산대","9",37
"93",7,"서강대","9",2
"94",7,"서울대","9",16
"95",7,"성균관대","9",6
"96",8,"고려대","9",6
"97",8,"서강대","9",17
"98",8,"서울대","9",10
"99",8,"성균관대","9",1
"100",8,"연세대","9",4
"101",8,"한양대","9",1
"102",9,"경북대","9",1
"103",9,"경찰대","9",2
"104",9,"고려대","9",18
"105",9,"부산대","9",1
"106",9,"서강대","9",1
"107",9,"서울대","9",100
"108",9,"연세대","9",9
"109",9,"이화여대","9",1
"110",9,"충북대","9",1
"111",9,"포항공대","9",1
"112",7,"카이스트","9",1
"113",9,"홍익대","9",1
"114",8,"카이스트","9",1
"115",9,"카이스트","9",8
"116",9,"Brown University","9",1
"117",9,"Columbia University","9",1
"118",9,"Cornell University","9",2
"119",10,"경찰대","9",2
"120",10,"고려대","9",7
"121",10,"부산대","9",1
"122",10,"서강대","9",3
"123",10,"서울대","9",11
"124",10,"서울시립대","9",13
"125",10,"성균관대","9",3
"126",10,"아주대","9",2
"127",10,"연세대","9",2
"128",10,"이화여대","9",1
"129",10,"인천대","9",1
"130",10,"충남대","9",1
"131",10,"한양대","9",1
"132",11,"경북대","9",3
"133",11,"경찰대","9",1
"134",11,"고려대","9",12
"135",11,"대구교대","9",1
"136",11,"상명대","9",1
"137",11,"서강대","9",4
"138",11,"서울교대","9",1
"139",11,"서울대","9",50
"140",11,"서울시립대","9",1
"141",11,"성균관대","9",18
"142",11,"아주대","9",1
"143",11,"연세대","9",8
"144",11,"영남대","9",1
"145",11,"이화여대","9",1
"146",11,"포항공대","9",4
"147",9,"Smith College","9",1
"148",11,"한국외대","9",2
"149",11,"한양대","9",1
"150",9,"Stanford University","9",1
"151",11,"카이스트","9",10
"152",12,"건국대","9",1
"153",12,"경찰대","9",1
"154",12,"경희대","9",1
"155",12,"고려대","9",7
"156",12,"서강대","9",4
"157",12,"서울대","9",7
"158",12,"서울시립대","9",1
"159",12,"서울여대","9",1
"160",12,"성균관대","9",1
"161",12,"숙명여대","9",1
"162",12,"아주대","9",2
"163",12,"연세대","9",11
"164",12,"울산대","9",1
"165",12,"원광대","9",1
"166",12,"이화여대","9",2
"167",12,"인하대","9",1
"168",12,"중앙대","9",2
"169",12,"한국외대","9",2
"170",12,"한동대","9",1
"171",12,"한양대","9",2
"172",13,"숙명여대","9",1
"173",13,"연세대","9",66
"174",13,"이화여대","9",2
"175",13,"한국외대","9",1
"176",13,"한양대","9",1
"177",13,"경찰대","9",1
"178",13,"서울대","9",39
"179",14,"건국대","9",2
"180",14,"경북대","9",7
"181",14,"경희대","9",5
"182",14,"계명대","9",1
"183",14,"고려대","9",6
"184",14,"광운대","9",1
"185",14,"부산대","9",2
"186",14,"서강대","9",2
"187",14,"서울대","9",5
"188",14,"서울시립대","9",1
"189",14,"성균관대","9",5
"190",14,"숙명여대","9",1
"191",14,"연세대","9",7
"192",14,"영남대","9",4
"193",14,"영산대","9",1
"194",14,"원광대","9",1
"195",14,"이화여대","9",2
"196",14,"인하대","9",1
"197",14,"전남대","9",1
"198",14,"중앙대","9",1
"199",14,"충남대","9",1
"200",14,"한국외대","9",3
"201",14,"한양대","9",9
"202",13,"카이스트","9",7
"203",15,"건국대","9",3
"204",15,"경희대","9",2
"205",15,"고려대","9",10
"206",15,"동덕여대","9",1
"207",15,"목원대","9",1
"208",15,"부산대","9",1
"209",15,"서강대","9",3
"210",15,"서울대","9",6
"211",15,"서울시립대","9",1
"212",15,"성균관대","9",4
"213",15,"숙명여대","9",2
"214",15,"순천향대","9",1
"215",15,"연세대","9",6
"216",15,"원광대","9",3
"217",15,"이화여대","9",5
"218",15,"전남대","9",1
"219",15,"중앙대","9",3
"220",15,"충남대","9",2
"221",15,"충북대","9",1
"222",15,"한국외대","9",3
"223",15,"한양대","9",1
"224",16,"고려대","9",9
"225",16,"서울대","9",24
"226",16,"성균관대","9",1
"227",16,"연세대","9",10
"228",16,"원광대","9",1
"229",16,"이화여대","9",49
"230",16,"전남대","9",1
"231",16,"포항공대","9",1
"232",13,"State Univerisity of New York","9",1
"233",17,"경찰대","9",1
"234",17,"고려대","9",12
"235",17,"서강대","9",2
"236",17,"서울대","9",12
"237",17,"성균관대","9",4
"238",17,"연세대","9",6
"239",17,"이화여대","9",3
"240",17,"인하대","9",1
"241",17,"중앙대","9",2
"242",17,"한국외대","9",2
"243",17,"한양대","9",4
"244",13,"University of illinois at chicago","9",1
"245",14,"State Univerisity of New York","9",1
"246",18,"경찰대","9",2
"247",18,"경희대","9",2
"248",18,"고려대","9",11
"249",18,"동국대","9",2
"250",18,"삼육대","9",1
"251",18,"서강대","9",4
"252",18,"서울대","9",8
"253",18,"서울시립대","9",1
"254",18,"성균관대","9",6
"255",18,"숙명여대","9",2
"256",18,"아주대","9",2
"257",18,"연세대","9",14
"258",18,"원광대","9",2
"259",18,"이화여대","9",6
"260",18,"전남대","9",35
"261",18,"전북대","9",1
"262",18,"조선대","9",1
"263",18,"중앙대","9",4
"264",18,"총신대","9",1
"265",18,"포항공대","9",1
"266",18,"한국외대","9",4
"267",18,"한양대","9",8
"268",18,"홍익대","9",1
"269",19,"강원대","9",1
"270",19,"경북대","9",1
"271",19,"경희대","9",2
"272",19,"고려대","9",9
"273",19,"광주교대","9",1
"274",19,"단국대","9",1
"275",19,"부산대","9",1
"276",19,"서강대","9",4
"277",19,"서울대","9",9
"278",19,"성균관대","9",7
"279",19,"연세대","9",12
"280",19,"이화여대","9",4
"281",19,"전남대","9",1
"282",19,"전북대","9",8
"283",19,"중앙대","9",4
"284",19,"충남대","9",1
"285",19,"학점은행","9",1
"286",19,"한국방통대","9",1
"287",19,"한국외대","9",3
"288",19,"한양대","9",3
"289",19,"홍익대","9",2
"290",16,"카이스트","9",4
"291",20,"건국대","9",1
"292",20,"경찰대","9",1
"293",20,"경희대","9",1
"294",20,"고려대","9",6
"295",20,"부산대","9",1
"296",20,"서울대","9",6
"297",20,"서울디지털대","9",1
"298",20,"서울시립대","9",4
"299",20,"성균관대","9",2
"300",20,"숙명여대","9",1
"301",20,"연세대","9",3
"302",20,"원광대","9",1
"303",20,"이화여대","9",3
"304",20,"전남대","9",2
"305",20,"조선대","9",1
"306",20,"한국교원대","9",1
"307",20,"한국외대","9",2
"308",20,"한동대","9",1
"309",17,"Meiji University","9",1
"310",21,"건국대","9",1
"311",21,"경찰대","9",1
"312",21,"고려대","9",10
"313",21,"단국대","9",1
"314",21,"서강대","9",1
"315",21,"서울대","9",12
"316",21,"성균관대","9",2
"317",21,"숙명여대","9",1
"318",21,"연세대","9",4
"319",21,"이화여대","9",3
"320",21,"전남대","9",1
"321",21,"중앙대","9",11
"322",21,"한국외대","9",1
"323",21,"한양대","9",1
"324",22,"강원대","9",1
"325",22,"건국대","9",1
"326",22,"경북대","9",1
"327",22,"경찰대","9",1
"328",22,"고려대","9",16
"329",22,"동국대","9",1
"330",22,"부산대","9",1
"331",22,"서강대","9",8
"332",22,"서울대","9",19
"333",22,"서울시립대","9",4
"334",22,"성균관대","9",5
"335",22,"연세대","9",6
"336",22,"이화여대","9",5
"337",22,"중앙대","9",2
"338",22,"춘천교대","9",1
"339",22,"충남대","9",10
"340",22,"충북대","9",1
"341",22,"포항공대","9",3
"342",22,"한국항공대","9",1
"343",22,"한양대","9",5
"344",22,"홍익대","9",1
"345",23,"가톨릭대","9",1
"346",23,"건국대","9",1
"347",23,"경찰대","9",1
"348",23,"경희대","9",3
"349",23,"고려대","9",12
"350",23,"동국대","9",1
"351",23,"부산대","9",1
"352",23,"서강대","9",2
"353",23,"서울대","9",3
"354",23,"서울시립대","9",1
"355",23,"성균관대","9",5
"356",23,"아주대","9",1
"357",23,"연세대","9",10
"358",23,"육군사관학교","9",2
"359",23,"이화여대","9",4
"360",23,"인하대","9",2
"361",23,"중앙대","9",2
"362",23,"충남대","9",1
"363",23,"충북대","9",6
"364",23,"학점은행","9",2
"365",23,"한국외대","9",2
"366",23,"한양대","9",4
"367",23,"홍익대","9",2
"368",19,"카이스트","9",1
"369",24,"경희대","9",2
"370",24,"고려대","9",10
"371",24,"서강대","9",1
"372",24,"서울대","9",7
"373",24,"성균관대","9",1
"374",24,"연세대","9",8
"375",24,"이화여대","9",4
"376",24,"전북대","9",1
"377",24,"한국외대","9",11
"378",24,"한국정보통신대","9",1
"379",24,"한양대","9",1
"380",25,"고려대","9",13
"381",25,"서울대","9",44
"382",25,"연세대","9",18
"383",25,"포항공대","9",1
"384",25,"한국외대","9",1
"385",25,"한동대","9",1
"386",25,"한양대","9",19
"387",19,"Concordia University","9",1
"388",19,"Southern Methodist University","9",1
"389",20,"Waseda University","9",1
"390",22,"카이스트","9",6
"391",22,"Kobe University","9",1
"392",23,"University of Sydney","9",1
"393",24,"카이스트","9",1
"394",24,"saint-petersburg state university","9",1
"395",24,"University of Warwick","9",1
"396",25,"카이스트","9",2
"397",25,"Pennsylvania state University","9",1
"398",6,"건국대","9",3
"399",6,"경북대","9",1
"400",6,"경희대","9",2
"401",6,"고려대","9",9
"402",6,"동아대","9",4
"403",6,"명지대","9",1
"404",6,"부산대","9",10
"405",6,"서울대","9",4
"406",6,"서울시립대","9",2
"407",6,"성균관대","9",9
"408",6,"세명대","9",1
"409",6,"아주대","9",1
"410",6,"연세대","9",8
"411",1,"강원대","10",5
"412",1,"건국대","10",1
"413",1,"고려대","10",6
"414",1,"국민대","10",2
"415",1,"서강대","10",1
"416",1,"서울교대","10",1
"417",1,"서울대","10",5
"418",1,"서울시립대","10",1
"419",1,"성균관대","10",1
"420",1,"숙명여대","10",2
"421",1,"연세대","10",5
"422",1,"이화여대","10",3
"423",1,"중앙대","10",2
"424",1,"포항공대","10",1
"425",1,"한국외대","10",2
"426",1,"한양대","10",3
"427",2,"건국대","10",6
"428",2,"경희대","10",2
"429",2,"고려대","10",6
"430",2,"서울대","10",3
"431",2,"성균관대","10",2
"432",2,"연세대","10",11
"433",2,"이화여대","10",3
"434",2,"인하대","10",1
"435",2,"중앙대","10",1
"436",2,"카이스트","10",3
"437",2,"학점은행","10",1
"438",2,"한양대","10",2
"439",2,"Boston University","10",1
"440",3,"건국대","10",2
"441",3,"경북대","10",27
"442",3,"경성대","10",1
"443",3,"고려대","10",15
"444",3,"대구가룰릭대","10",2
"445",3,"동국대","10",1
"446",3,"부산대","10",1
"447",3,"서강대","10",5
"448",3,"서울대","10",16
"449",3,"성균관대","10",15
"450",3,"숙명여대","10",1
"451",3,"아주대","10",1
"452",3,"연세대","10",10
"453",3,"원광대","10",1
"454",3,"이화여대","10",5
"455",3,"중앙대","10",4
"456",3,"충남대","10",1
"457",3,"충북대","10",1
"458",3,"카이스트","10",2
"459",3,"한국교원대","10",1
"460",3,"한국외대","10",4
"461",3,"한동대","10",2
"462",3,"한양대","10",7
"463",3,"홍익대","10",2
"464",3,"Carleton College","10",1
"465",3,"George Washington University","10",1
"466",3,"University of Rochester","10",1
"467",4,"경찰대","10",3
"468",4,"경희대","10",9
"469",4,"고려대","10",15
"470",4,"덕성여대","10",1
"471",4,"서강대","10",1
"472",4,"서울대","10",11
"473",4,"숭실대","10",1
"474",4,"연세대","10",11
"475",4,"이화여대","10",1
"476",4,"중앙대","10",1
"477",4,"카이스트","10",2
"478",4,"한동대","10",1
"479",4,"한림대","10",4
"480",5,"경찰대","10",3
"481",5,"고려대","10",50
"482",5,"서강대","10",2
"483",5,"서울대","10",43
"484",5,"연세대","10",9
"485",5,"울산대","10",1
"486",5,"이화여대","10",4
"487",5,"포천중문의대","10",1
"488",5,"포항공대","10",2
"489",5,"카이스트","10",6
"490",5,"한양대","10",2
"491",5,"Peking University","10",1
"492",6,"영산대","10",4
"493",6,"원광대","10",1
"494",6,"이화여대","10",10
"495",6,"인하대","10",1
"496",6,"전북대","10",1
"497",6,"중앙대","10",1
"498",6,"진주교대","10",1
"499",6,"한국사이버대","10",1
"500",6,"한국외대","10",1
"501",6,"한국해양대","10",1
"502",6,"한양대","10",3
"503",6,"홍익대","10",1
"504",6,"Ohio State University","10",1
"505",6,"Queens University","10",1
"506",6,"University of Washinton","10",1
"507",7,"연세대","10",12
"508",7,"원광대","10",1
"509",7,"이화여대","10",11
"510",7,"인제대","10",1
"511",7,"전남대","10",1
"512",7,"조선대","10",1
"513",7,"중앙대","10",1
"514",7,"한국외대","10",2
"515",7,"한국해양대","10",3
"516",7,"한양대","10",3
"517",7,"계명대","10",1
"518",7,"고려대","10",19
"519",7,"동아대","10",2
"520",7,"부산교대","10",1
"521",7,"부산대","10",40
"522",7,"서강대","10",2
"523",7,"서울대","10",19
"524",7,"성균관대","10",6
"525",8,"고려대","10",7
"526",8,"서강대","10",9
"527",8,"서울대","10",11
"528",8,"성균관대","10",1
"529",8,"연세대","10",12
"530",8,"한국외대","10",1
"531",9,"강원대","10",1
"532",9,"경찰대","10",1
"533",9,"경희대","10",1
"534",9,"고려대","10",16
"535",9,"서울대","10",99
"536",9,"성균관대","10",1
"537",9,"연세대","10",18
"538",9,"이화여대","10",1
"539",9,"인하대","10",1
"540",9,"중앙대","10",2
"541",9,"포항공대","10",2
"542",7,"카이스트","10",1
"543",7,"Waseda University","10",1
"544",8,"카이스트","10",2
"545",9,"카이스트","10",7
"546",9,"University of Tsukuba","10",1
"547",9,"Dartmouth College","10",1
"548",10,"경북대","10",1
"549",10,"고려대","10",9
"550",10,"부산대","10",1
"551",10,"서울대","10",25
"552",10,"서울시립대","10",8
"553",10,"성균관대","10",1
"554",10,"연세대","10",3
"555",10,"이화여대","10",2
"556",10,"인천대","10",1
"557",10,"중앙대","10",2
"558",10,"한양대","10",1
"559",9,"M.I.T","10",1
"560",11,"건국대","10",1
"561",11,"경북대","10",1
"562",11,"경희대","10",2
"563",11,"고려대","10",16
"564",11,"동국대","10",1
"565",11,"부산대","10",1
"566",11,"서강대","10",3
"567",11,"서울대","10",38
"568",11,"서울시립대","10",1
"569",11,"성균관대","10",19
"570",11,"아주대","10",1
"571",11,"연세대","10",18
"572",11,"이화여대","10",2
"573",11,"전남대","10",1
"574",11,"중앙대","10",2
"575",11,"춘천교대","10",1
"576",11,"충남대","10",1
"577",11,"포항공대","10",1
"578",11,"한국외대","10",3
"579",11,"한동대","10",1
"580",11,"한양대","10",2
"581",9,"Swarthmore College","10",1
"582",9,"University of Chicago","10",1
"583",11,"카이스트","10",4
"584",12,"경북대","10",1
"585",12,"경상대","10",1
"586",12,"고려대","10",11
"587",12,"서강대","10",3
"588",12,"서울대","10",8
"589",12,"성균관대","10",4
"590",12,"숙명여대","10",1
"591",12,"아주대","10",4
"592",12,"연세대","10",9
"593",12,"영남대","10",1
"594",12,"이화여대","10",7
"595",12,"한양대","10",2
"596",12,"홍익대","10",1
"597",11,"ritsumeikan asia pacific university","10",1
"598",13,"서울시립대","10",1
"599",13,"성균관대","10",1
"600",13,"연세대","10",62
"601",13,"이화여대","10",6
"602",13,"전남대","10",1
"603",13,"충남대","10",1
"604",13,"포항공대","10",2
"605",11,"Pennsylvania state University","10",1
"606",11,"University of Wisconsin Madison","10",1
"607",12,"카이스트","10",1
"608",13,"경찰대","10",1
"609",13,"경희대","10",2
"610",13,"고려대","10",6
"611",13,"서강대","10",1
"612",13,"서울대","10",32
"613",14,"경북대","10",1
"614",14,"경희대","10",5
"615",14,"고려대","10",11
"616",14,"동국대","10",1
"617",14,"부산대","10",1
"618",14,"삼육대","10",1
"619",14,"서강대","10",1
"620",14,"서울대","10",17
"621",14,"성균관대","10",7
"622",14,"숭실대","10",1
"623",14,"연세대","10",8
"624",14,"영남대","10",2
"625",14,"원광대","10",2
"626",14,"이화여대","10",2
"627",14,"전북대","10",1
"628",14,"중앙대","10",2
"629",14,"충남대","10",1
"630",14,"한국외대","10",1
"631",14,"한양대","10",8
"632",14,"홍익대","10",1
"633",13,"카이스트","10",8
"634",15,"건국대","10",1
"635",15,"경기대","10",1
"636",15,"경북대","10",2
"637",15,"경희대","10",5
"638",15,"고려대","10",5
"639",15,"국민대","10",1
"640",15,"부산대","10",4
"641",15,"서울대","10",1
"642",15,"서울시립대","10",1
"643",15,"숙명여대","10",3
"644",15,"숭실대","10",2
"645",15,"아주대","10",1
"646",15,"연세대","10",3
"647",15,"영남대","10",1
"648",15,"우석대","10",1
"649",15,"원광대","10",6
"650",15,"이화여대","10",9
"651",15,"전남대","10",1
"652",15,"제주대","10",1
"653",15,"중앙대","10",3
"654",15,"충남대","10",1
"655",15,"학점은행","10",1
"656",15,"한국교원대","10",1
"657",15,"한국외대","10",4
"658",15,"한양대","10",4
"659",15,"홍익대","10",2
"660",16,"경희대","10",1
"661",16,"고려대","10",8
"662",16,"서울대","10",31
"663",16,"서울시립대","10",1
"664",16,"성균관대","10",3
"665",16,"연세대","10",19
"666",16,"이화여대","10",36
"667",17,"건국대","10",1
"668",17,"경희대","10",1
"669",17,"고려대","10",13
"670",17,"국민대","10",1
"671",17,"서울대","10",10
"672",17,"성균관대","10",2
"673",17,"연세대","10",8
"674",17,"원광대","10",2
"675",17,"이화여대","10",3
"676",17,"인하대","10",7
"677",17,"학점은행","10",1
"678",17,"한양대","10",4
"679",13,"University of Virginia","10",1
"680",14,"카이스트","10",1
"681",18,"건국대","10",1
"682",18,"경북대","10",1
"683",18,"경인교대","10",1
"684",18,"경찰대","10",1
"685",18,"경희대","10",6
"686",18,"고려대","10",10
"687",18,"단국대","10",1
"688",18,"동국대","10",1
"689",18,"부산대","10",1
"690",18,"서강대","10",5
"691",18,"서울대","10",9
"692",18,"서울시립대","10",4
"693",18,"성균관대","10",11
"694",18,"숙명여대","10",2
"695",18,"순천향대","10",1
"696",18,"아주대","10",2
"697",18,"연세대","10",20
"698",18,"육군사관학교","10",1
"699",18,"이화여대","10",16
"700",18,"인하대","10",2
"701",18,"전남대","10",18
"702",18,"조선대","10",1
"703",18,"중앙대","10",3
"704",18,"한국방통대","10",2
"705",18,"한국외대","10",2
"706",18,"한양대","10",4
"707",19,"건국대","10",2
"708",19,"경희대","10",6
"709",19,"고려대","10",7
"710",19,"서강대","10",6
"711",19,"서울대","10",7
"712",19,"서울시립대","10",1
"713",19,"서울여대","10",1
"714",19,"성균관대","10",6
"715",19,"아주대","10",1
"716",19,"연세대","10",7
"717",19,"이화여대","10",4
"718",19,"인하대","10",2
"719",19,"전남대","10",1
"720",19,"전북대","10",10
"721",19,"중앙대","10",1
"722",19,"충남대","10",2
"723",19,"학점은행","10",1
"724",19,"한국외대","10",8
"725",19,"한양대","10",5
"726",19,"홍익대","10",1
"727",16,"카이스트","10",2
"728",16,"기타 외국대","10",2
"729",20,"가톨릭대","10",1
"730",20,"경북대","10",1
"731",20,"경희대","10",3
"732",20,"고려대","10",5
"733",20,"대구교대","10",1
"734",20,"목포해양대","10",1
"735",20,"서울대","10",2
"736",20,"서울시립대","10",1
"737",20,"성균관대","10",2
"738",20,"숙명여대","10",1
"739",20,"아주대","10",3
"740",20,"연세대","10",3
"741",20,"영남대","10",1
"742",20,"원광대","10",2
"743",20,"이화여대","10",1
"744",20,"전남대","10",1
"745",20,"제주대","10",4
"746",20,"중앙대","10",3
"747",20,"포항공대","10",1
"748",20,"한국외대","10",2
"749",20,"한양대","10",2
"750",20,"홍익대","10",1
"751",17,"카이스트","10",1
"752",21,"건국대","10",4
"753",21,"경북대","10",1
"754",21,"경찰대","10",1
"755",21,"경희대","10",1
"756",21,"고려대","10",3
"757",21,"서울대","10",15
"758",21,"성균관대","10",2
"759",21,"연세대","10",6
"760",21,"이화여대","10",7
"761",21,"중앙대","10",12
"762",18,"london school of economics","10",1
"763",22,"건국대","10",2
"764",22,"경북대","10",2
"765",22,"고려대","10",11
"766",22,"동국대","10",1
"767",22,"동의대","10",1
"768",22,"서강대","10",9
"769",22,"서울교대","10",1
"770",22,"서울대","10",12
"771",22,"서울시립대","10",2
"772",22,"서울여대","10",1
"773",22,"성균관대","10",7
"774",22,"숭실대","10",1
"775",22,"아주대","10",3
"776",22,"연세대","10",12
"777",22,"원광대","10",1
"778",22,"육군사관학교","10",1
"779",22,"이화여대","10",10
"780",22,"인하대","10",1
"781",22,"조선대","10",1
"782",22,"중앙대","10",2
"783",22,"충남대","10",8
"784",22,"충북대","10",2
"785",22,"학점은행","10",1
"786",18,"RMIT university","10",1
"787",22,"한국외대","10",2
"788",22,"한양대","10",5
"789",22,"홍익대","10",4
"790",23,"가톨릭대","10",1
"791",23,"건국대","10",2
"792",23,"경성대","10",1
"793",23,"경찰대","10",1
"794",23,"경희대","10",3
"795",23,"고려대","10",8
"796",23,"공군사관학교","10",1
"797",23,"상명대","10",1
"798",23,"서강대","10",1
"799",23,"서울대","10",11
"800",23,"서울시립대","10",1
"801",23,"성균관대","10",4
"802",23,"숙명여대","10",2
"803",23,"연세대","10",6
"804",23,"원광대","10",1
"805",23,"이화여대","10",10
"806",23,"인하대","10",1
"807",23,"중앙대","10",2
"808",23,"충북대","10",5
"809",23,"학점은행","10",1
"810",23,"한국외대","10",2
"811",23,"한성대","10",1
"812",23,"한양대","10",3
"813",23,"홍익대","10",1
"814",19,"Peking University","10",1
"815",19,"Tsinghua University","10",1
"816",24,"건국대","10",1
"817",24,"고려대","10",11
"818",24,"서강대","10",1
"819",24,"서울대","10",7
"820",24,"성균관대","10",3
"821",24,"숙명여대","10",1
"822",24,"연세대","10",6
"823",24,"이화여대","10",6
"824",24,"중앙대","10",1
"825",24,"한국외대","10",13
"826",24,"한양대","10",3
"827",25,"경찰대","10",3
"828",25,"고려대","10",18
"829",25,"부산대","10",1
"830",25,"서강대","10",1
"831",25,"서울대","10",37
"832",25,"연세대","10",19
"833",25,"이화여대","10",3
"834",19,"Michigan State University","10",1
"835",25,"한양대","10",17
"836",20,"University of Denver","10",1
"837",21,"카이스트","10",1
"838",22,"카이스트","10",1
"839",22,"University of Michigan","10",1
"840",23,"University of Arizona","10",1
"841",23,"University of Toronto","10",1
"842",25,"카이스트","10",6
"843",6,"경기대","10",1
"844",6,"경북대","10",3
"845",6,"경희대","10",4
"846",6,"고려대","10",10
"847",6,"국민대","10",1
"848",6,"단국대","10",1
"849",6,"동아대","10",12
"850",6,"명지대","10",1
"851",6,"부산대","10",2
"852",6,"부산외국어대","10",1
"853",6,"서울대","10",6
"854",6,"서울시립대","10",1
"855",6,"성균관대","10",4
"856",6,"숙명여대","10",2
"857",6,"순천대","10",1
"858",6,"연세대","10",7
"859",1,"가톨릭대","11",1
"860",1,"강원대","11",3
"861",1,"건국대","11",2
"862",1,"경희대","11",1
"863",1,"고려대","11",6
"864",1,"국민대","11",1
"865",1,"명지대","11",1
"866",1,"서강대","11",1
"867",1,"서울대","11",3
"868",1,"성균관대","11",2
"869",1,"세종대","11",1
"870",1,"숙명여대","11",3
"871",1,"연세대","11",6
"872",1,"이화여대","11",6
"873",1,"인천대","11",1
"874",1,"중앙대","11",1
"875",1,"한국외대","11",1
"876",1,"한양대","11",1
"877",2,"고려대","11",6
"878",2,"부산대","11",1
"879",2,"서강대","11",5
"880",2,"서울대","11",3
"881",2,"서울시립대","11",2
"882",2,"성균관대","11",4
"883",2,"연세대","11",10
"884",2,"이화여대","11",2
"885",2,"제주대","11",1
"886",2,"포항공대","11",1
"887",2,"학점은행","11",1
"888",2,"한국외대","11",1
"889",2,"한양대","11",3
"890",2,"홍익대","11",1
"891",2,"Peking University","11",1
"892",2,"State Univerisity of New York","11",1
"893",3,"건국대","11",2
"894",3,"경북대","11",29
"895",3,"경희대","11",2
"896",3,"고려대","11",10
"897",3,"동국대","11",1
"898",3,"부산대","11",2
"899",3,"서강대","11",3
"900",3,"서울교대","11",1
"901",3,"서울대","11",8
"902",3,"서울시립대","11",2
"903",3,"성균관대","11",9
"904",3,"숙명여대","11",3
"905",3,"연세대","11",15
"906",3,"이화여대","11",8
"907",3,"중앙대","11",5
"908",3,"충북대","11",1
"909",3,"한국교원대","11",1
"910",3,"한국외대","11",4
"911",3,"한국항공대","11",1
"912",3,"한동대","11",1
"913",3,"한양대","11",9
"914",3,"홍익대","11",3
"915",3,"State Univerisity of New York","11",1
"916",4,"경북대","11",1
"917",4,"경찰대","11",2
"918",4,"경희대","11",11
"919",4,"고려대","11",9
"920",4,"공군사관학교","11",1
"921",4,"서강대","11",1
"922",4,"서울교대","11",1
"923",4,"서울대","11",11
"924",4,"서울시립대","11",1
"925",4,"성균관대","11",4
"926",4,"숙명여대","11",1
"927",4,"연세대","11",6
"928",4,"이화여대","11",3
"929",4,"카이스트","11",1
"930",4,"학점은행","11",2
"931",4,"한동대","11",2
"932",4,"한림대","11",4
"933",4,"University of Michigan","11",1
"934",5,"경찰대","11",1
"935",5,"경희대","11",1
"936",5,"고려대","11",60
"937",5,"서강대","11",1
"938",5,"서울대","11",37
"939",5,"연세대","11",8
"940",5,"이화여대","11",2
"941",5,"포항공대","11",3
"942",5,"카이스트","11",8
"943",5,"Columbia University","11",1
"944",5,"University of Michigan","11",1
"945",6,"영남대","11",3
"946",6,"영산대","11",1
"947",6,"이화여대","11",5
"948",6,"중앙대","11",2
"949",6,"학점은행","11",1
"950",6,"한국방통대","11",1
"951",6,"한국사이버대","11",1
"952",6,"한국외대","11",1
