schoolindex,school,y9,y10,y11,y12,y13,y14,y15,y16,y17
23,인제대,0,0,0,1,0,0,0,0,0
23,인천대,0,0,0,1,0,0,0,0,0
23,인하대,2,1,2,10,0,2,0,0,0
23,전남대,0,0,1,0,1,0,0,0,0
23,전북대,0,0,0,0,0,0,0,1,0
23,중앙대,2,2,1,3,2,1,3,2,0
23,청주교대,0,0,0,1,0,0,0,0,0
23,충남대,1,0,1,3,2,2,2,4,0
23,충북대,6,5,10,7,3,5,7,1,0
23,포항공대,0,0,0,1,0,0,0,0,0
18,University of Texas ,0,0,0,0,0,1,0,0,0
23,학점은행,2,1,0,1,0,0,0,0,0
23,한국외대,2,2,5,6,3,3,3,4,0
23,한국항공대,0,0,0,1,0,0,0,0,0
23,한남대,0,0,0,0,1,0,0,0,0
23,한동대,0,0,0,0,2,2,0,1,0
23,한밭대,0,0,0,0,0,0,0,1,0
23,한성대,0,1,0,0,0,0,0,0,0
23,한양대,4,3,5,5,7,6,6,4,0
23,홍익대,2,1,0,0,2,1,4,7,0
18,University of Washinton,0,0,0,0,1,0,0,0,0
18,York University,0,0,0,0,0,1,0,0,0
18,Keio University,0,0,0,0,0,0,1,0,0
18,Peking University,0,0,0,0,0,0,0,1,0
19,카이스트,1,0,0,0,0,0,0,0,0
19,Nihon University,0,0,0,1,0,0,0,0,0
19,Beijing University of Chinese Medicine,0,0,1,0,0,0,0,0,0
19,Peking University,0,1,1,1,0,1,0,0,0
19,Tsinghua University,0,1,0,0,0,0,0,0,0
24,건국대,0,1,1,0,0,0,1,0,0
24,경북대,0,0,1,1,0,0,0,0,0
24,경원대,0,0,0,0,0,0,0,0,0
24,경찰대,0,0,0,0,1,1,0,2,0
24,경희대,2,0,1,2,1,0,0,1,0
24,고려대,10,11,10,6,10,18,8,12,0
24,단국대,0,0,0,0,0,0,0,0,0
24,대구가톨릭대,0,0,0,0,0,1,0,0,0
24,동국대,0,0,0,0,0,0,0,1,0
24,부산대,0,0,1,2,0,0,0,0,0
19,MacQuarie University,0,0,0,1,0,0,0,0,0
24,상명대,0,0,0,0,0,0,1,0,0
24,서강대,1,1,0,0,0,0,0,0,0
24,서울교대,0,0,0,0,1,0,0,0,0
24,서울대,7,7,4,4,6,10,10,11,0
24,서울시립대,0,0,1,1,1,1,0,0,0
24,성균관대,1,3,4,2,2,1,0,3,0
24,성신여대,0,0,0,1,0,0,0,0,0
24,숙명여대,0,1,1,1,0,0,0,0,0
24,숭실대,0,0,0,1,0,0,0,0,0
24,연세대,8,6,8,1,8,5,10,7,0
24,육군사관학교,0,0,0,0,0,1,0,0,0
24,이화여대,4,6,4,3,4,0,1,1,0
24,인하대,0,0,0,1,0,0,0,0,0
24,전남대,0,0,0,0,0,1,0,0,0
24,전북대,1,0,0,1,0,0,0,0,0
24,중앙대,0,1,0,2,0,0,0,0,0
24,학점은행,0,0,0,0,0,0,0,0,0
24,한국과학기술원,0,0,0,0,0,0,0,0,0
24,한국방통대,0,0,0,0,0,1,0,0,0
24,한국외대,11,13,16,17,14,6,15,13,0
24,한국정보통신대,1,0,0,0,0,0,0,0,0
24,한국항공대,0,0,0,0,0,1,0,0,0
24,한양대,1,3,2,4,1,2,6,1,0
24,홍익대,0,0,1,0,1,0,0,0,0
25,경북대,0,0,1,0,1,0,0,0,0
25,경찰대,0,3,0,0,2,1,0,0,0
25,경희대,0,0,1,0,0,0,0,0,0
25,고려대,13,18,32,27,26,17,14,15,0
25,국민대,0,0,0,0,0,0,1,0,0
25,명지대,0,0,0,0,0,0,1,0,0
25,부산대,0,1,0,0,1,0,0,0,0
25,서강대,0,1,1,4,2,1,4,1,0
25,서울대,44,37,27,21,15,35,21,31,0
25,성균관대,0,0,1,1,2,0,1,0,0
25,세종대,0,0,0,1,0,0,0,0,0
25,연세대,18,19,17,14,17,20,31,21,0
25,이화여대,0,3,4,6,7,4,6,3,0
25,인하대,0,0,0,0,0,1,0,0,0
25,전북대,0,0,1,0,0,0,0,0,0
25,충북대,0,0,0,0,0,0,1,0,0
25,포항공대,1,0,0,1,0,0,1,1,0
19,Michigan State University,0,1,0,0,0,0,0,0,0
25,한국외대,1,0,0,1,0,0,1,0,0
25,한동대,1,0,2,0,1,0,1,35,0
25,한양대,19,17,17,26,31,23,24,0,0
19,Concordia University,1,0,0,0,0,0,0,0,0
19,Southern Methodist University,1,0,0,0,0,0,0,0,0
19,기타 외국대,0,0,0,0,0,0,1,4,0
19,기타 외국대,0,0,0,0,0,0,0,0,1
20,Waseda University,1,0,0,0,0,0,1,0,0
20,Peking University,0,0,0,0,2,0,1,0,0
20,Tsinghua University,0,0,0,0,1,0,1,0,0
3,고려대,0,0,0,0,0,0,0,0,24
3,경북대,0,0,0,0,0,0,0,0,17
3,이화여대,0,0,0,0,0,0,0,0,16
3,한양대,0,0,0,0,0,0,0,0,12
3,연세대,0,0,0,0,0,0,0,0,10
3,서울대,0,0,0,0,0,0,0,0,9
3,성균관대,0,0,0,0,0,0,0,0,6
3,경찰대,0,0,0,0,0,0,0,0,6
3,중앙대,0,0,0,0,0,0,0,0,5
3,서강대,0,0,0,0,0,0,0,0,5
3,영남대,0,0,0,0,0,0,0,0,4
3,한동대,0,0,0,0,0,0,0,0,3
3,한국외대,0,0,0,0,0,0,0,0,2
3,경희대,0,0,0,0,0,0,0,0,2
3,대구가톨릭대,0,0,0,0,0,0,0,0,1
3,동국대,0,0,0,0,0,0,0,0,1
3,동덕여대,0,0,0,0,0,0,0,0,1
3,동아대,0,0,0,0,0,0,0,0,1
3,숙명여대,0,0,0,0,0,0,0,0,1
3,포항공대,0,0,0,0,0,0,0,0,1
3,홍익대,0,0,0,0,0,0,0,0,1
4,경찰대,0,0,0,0,0,0,0,0,1
4,경희대,0,0,0,0,0,0,0,0,12
4,고려대,0,0,0,0,0,0,0,0,13
4,단국대,0,0,0,0,0,0,0,0,1
4,동국대,0,0,0,0,0,0,0,0,4
4,서울대,0,0,0,0,0,0,0,0,12
4,성균관대,0,0,0,0,0,0,0,0,1
4,성신여대,0,0,0,0,0,0,0,0,1
4,세종대,0,0,0,0,0,0,0,0,1
4,숙명여대,0,0,0,0,0,0,0,0,6
4,연세대,0,0,0,0,0,0,0,0,3
4,이화여대,0,0,0,0,0,0,0,0,2
4,한국항공대,0,0,0,0,0,0,0,0,1
4,한양대,0,0,0,0,0,0,0,0,6
4,홍익대,0,0,0,0,0,0,0,0,2
20,Northwestern University,0,0,0,1,0,0,0,0,0
20,University of Denver,0,1,0,0,0,0,0,0,0
20,indiana university bloomington,0,0,0,0,1,0,0,0,0
20,Newcastle University,0,0,0,0,1,0,0,0,0
20,University of Western,0,0,0,0,0,0,1,0,0
20,Pennsylvania state University,0,0,0,0,0,0,0,1,0
20,the pennsylvania state university,0,0,0,0,0,0,0,0,2
21,카이스트,0,1,0,4,2,1,0,0,1
6,가천대,0,0,0,0,0,0,0,0,1
6,건국대,0,0,0,0,0,0,0,0,1
6,경희대,0,0,0,0,0,0,0,0,5
6,고려대,0,0,0,0,0,0,0,0,7
6,국민대,0,0,0,0,0,0,0,0,1
6,단국대,0,0,0,0,0,0,0,0,1
6,대외경제무역대학교,0,0,0,0,0,0,0,0,1
6,동국대,0,0,0,0,0,0,0,0,1
6,동아대,0,0,0,0,0,0,0,0,8
6,홍익대,0,0,0,0,0,0,0,0,1
6,부산대,0,0,0,0,0,0,0,0,4
6,서강대,0,0,0,0,0,0,0,0,2
6,서울대,0,0,0,0,0,0,0,0,1
6,성균관대,0,0,0,0,0,0,0,0,4
6,성신여대,0,0,0,0,0,0,0,0,1
6,숙명여대,0,0,0,0,0,0,0,0,3
6,아주대,0,0,0,0,0,0,0,0,1
6,연세대,0,0,0,0,0,0,0,0,5
6,울산과기대,0,0,0,0,0,0,0,0,1
6,울산대,0,0,0,0,0,0,0,0,3
6,이화여대,0,0,0,0,0,0,0,0,7
21,Eash China University of Political Science and Law,0,0,0,0,0,0,0,1,0
6,중앙대,0,0,0,0,0,0,0,0,2
6,충남대,0,0,0,0,0,0,0,0,1
6,한국외대,0,0,0,0,0,0,0,0,4
6,한국항공대,0,0,0,0,0,0,0,0,1
6,한양대,0,0,0,0,0,0,0,0,4
7,건국대,0,0,0,0,0,0,0,0,1
7,경희대,0,0,0,0,0,0,0,0,1
7,고려대,0,0,0,0,0,0,0,0,23
7,공군사관학교,0,0,0,0,0,0,0,0,1
7,동아대,0,0,0,0,0,0,0,0,2
7,부경대,0,0,0,0,0,0,0,0,1
7,부산교대,0,0,0,0,0,0,0,0,1
7,부산대,0,0,0,0,0,0,0,0,21
7,서강대,0,0,0,0,0,0,0,0,4
7,서울대,0,0,0,0,0,0,0,0,14
7,서울시립대,0,0,0,0,0,0,0,0,1
7,성균관대,0,0,0,0,0,0,0,0,8
21,University of Maryland,0,0,0,0,0,1,0,0,0
7,연세대,0,0,0,0,0,0,0,0,24
7,영남대,0,0,0,0,0,0,0,0,1
7,울산과학기술원,0,0,0,0,0,0,0,0,1
7,이화여대,0,0,0,0,0,0,0,0,8
7,전남대,0,0,0,0,0,0,0,0,1
7,중앙대,0,0,0,0,0,0,0,0,1
7,충남대,0,0,0,0,0,0,0,0,1
7,한국과학기술원,0,0,0,0,0,0,0,0,2
7,한국외대,0,0,0,0,0,0,0,0,1
7,한국항공대,0,0,0,0,0,0,0,0,1
7,한국해양대,0,0,0,0,0,0,0,0,1
7,한양대,0,0,0,0,0,0,0,0,10
9,건국대,0,0,0,0,0,0,0,0,1
9,경찰대,0,0,0,0,0,0,0,0,1
9,고려대,0,0,0,0,0,0,0,0,17
9,서강대,0,0,0,0,0,0,0,0,1
9,서울대,0,0,0,0,0,0,0,0,97
9,성균관대,0,0,0,0,0,0,0,0,4
9,연세대,0,0,0,0,0,0,0,0,20
9,중앙대,0,0,0,0,0,0,0,0,1
9,한국과학기술원,0,0,0,0,0,0,0,0,2
9,한양대,0,0,0,0,0,0,0,0,3
21,Northwestern University,0,0,0,0,0,0,0,1,0
10,고려대,0,0,0,0,0,0,0,0,10
10,국민대,0,0,0,0,0,0,0,0,1
10,동국대,0,0,0,0,0,0,0,0,2
10,부산대,0,0,0,0,0,0,0,0,1
10,서강대,0,0,0,0,0,0,0,0,5
10,서울대,0,0,0,0,0,0,0,0,4
10,서울시립대,0,0,0,0,0,0,0,0,8
10,성균관대,0,0,0,0,0,0,0,0,1
10,숙명여대,0,0,0,0,0,0,0,0,2
10,숭실대,0,0,0,0,0,0,0,0,1
10,연세대,0,0,0,0,0,0,0,0,6
10,이화여대,0,0,0,0,0,0,0,0,3
10,인천대,0,0,0,0,0,0,0,0,1
10,중앙대,0,0,0,0,0,0,0,0,1
10,한국외대,0,0,0,0,0,0,0,0,1
10,한동대,0,0,0,0,0,0,0,0,3
10,한양대,0,0,0,0,0,0,0,0,4
11,경희대,0,0,0,0,0,0,0,0,1
11,고려대,0,0,0,0,0,0,0,0,7
11,국립경찰대학,0,0,0,0,0,0,0,0,1
11,동국대,0,0,0,0,0,0,0,0,2
11,부산대,0,0,0,0,0,0,0,0,1
11,서강대,0,0,0,0,0,0,0,0,5
11,서울대,0,0,0,0,0,0,0,0,29
11,서울시립대,0,0,0,0,0,0,0,0,2
11,성균관대,0,0,0,0,0,0,0,0,45
11,연세대,0,0,0,0,0,0,0,0,17
11,이화여대,0,0,0,0,0,0,0,0,6
11,전남대,0,0,0,0,0,0,0,0,1
11,중앙대,0,0,0,0,0,0,0,0,4
21,Northwestern University,0,0,0,0,0,0,0,0,0
11,한국외대,0,0,0,0,0,0,0,0,2
11,한국항공대,0,0,0,0,0,0,0,0,1
21,Eash China University of Political Science and Law,0,0,0,0,0,0,0,0,0
12,가천대,0,0,0,0,0,0,0,0,1
12,건국대,0,0,0,0,0,0,0,0,1
12,경찰대,0,0,0,0,0,0,0,0,1
12,경희대,0,0,0,0,0,0,0,0,2
12,고려대,0,0,0,0,0,0,0,0,7
12,동국대,0,0,0,0,0,0,0,0,1
12,동아대,0,0,0,0,0,0,0,0,1
12,서강대,0,0,0,0,0,0,0,0,1
12,서울대,0,0,0,0,0,0,0,0,6
12,성균관대,0,0,0,0,0,0,0,0,4
12,숙명여대,0,0,0,0,0,0,0,0,1
12,아주대,0,0,0,0,0,0,0,0,6
12,연세대,0,0,0,0,0,0,0,0,7
12,이화여대,0,0,0,0,0,0,0,0,2
12,인천대,0,0,0,0,0,0,0,0,1
12,중앙대,0,0,0,0,0,0,0,0,2
12,한국외대,0,0,0,0,0,0,0,0,1
12,한양대,0,0,0,0,0,0,0,0,5
12,홍익대,0,0,0,0,0,0,0,0,1
12,기타4년제 대학,0,0,0,0,0,0,0,0,2
22,카이스트,6,1,0,0,2,0,1,1,0
14,건국대,0,0,0,0,0,0,0,0,3
14,경북대,0,0,0,0,0,0,0,0,3
14,경상대,0,0,0,0,0,0,0,0,1
14,경희대,0,0,0,0,0,0,0,0,1
14,고려대,0,0,0,0,0,0,0,0,7
14,국민대,0,0,0,0,0,0,0,0,3
14,단국대,0,0,0,0,0,0,0,0,2
14,동국대,0,0,0,0,0,0,0,0,1
14,부산대,0,0,0,0,0,0,0,0,1
14,서강대,0,0,0,0,0,0,0,0,3
14,서울대,0,0,0,0,0,0,0,0,8
14,서울시립대,0,0,0,0,0,0,0,0,2
14,성균관대,0,0,0,0,0,0,0,0,4
14,성신여대,0,0,0,0,0,0,0,0,1
14,숙명여대,0,0,0,0,0,0,0,0,1
14,아주대,0,0,0,0,0,0,0,0,1
14,연세대,0,0,0,0,0,0,0,0,8
14,영남대,0,0,0,0,0,0,0,0,4
14,이화여대,0,0,0,0,0,0,0,0,3
14,전남대,0,0,0,0,0,0,0,0,1
14,전북대,0,0,0,0,0,0,0,0,1
14,중앙대,0,0,0,0,0,0,0,0,2
14,충북대,0,0,0,0,0,0,0,0,1
14,포항공대,0,0,0,0,0,0,0,0,1
14,한국외대,0,0,0,0,0,0,0,0,1
14,한양대,0,0,0,0,0,0,0,0,6
22,Kobe University,1,0,0,0,0,0,0,0,0
15,건국대,0,0,0,0,0,0,0,0,4
15,경기대,0,0,0,0,0,0,0,0,1
15,경희대,0,0,0,0,0,0,0,0,1
15,고려대,0,0,0,0,0,0,0,0,2
15,광운대,0,0,0,0,0,0,0,0,2
15,학점은행,0,0,0,0,0,0,0,0,1
15,동국대,0,0,0,0,0,0,0,0,2
15,부산대,0,0,0,0,0,0,0,0,1
15,서강대,0,0,0,0,0,0,0,0,3
15,서울대,0,0,0,0,0,0,0,0,1
15,수원대,0,0,0,0,0,0,0,0,1
15,숭실대,0,0,0,0,0,0,0,0,2
15,아주대,0,0,0,0,0,0,0,0,1
15,연세대,0,0,0,0,0,0,0,0,4
15,원광대,0,0,0,0,0,0,0,0,4
15,이화여대,0,0,0,0,0,0,0,0,2
15,인하대,0,0,0,0,0,0,0,0,2
15,전남대,0,0,0,0,0,0,0,0,3
15,전북대,0,0,0,0,0,0,0,0,2
15,조선대,0,0,0,0,0,0,0,0,2
15,중앙대,0,0,0,0,0,0,0,0,3
15,한국방통대,0,0,0,0,0,0,0,0,1
15,한국외대,0,0,0,0,0,0,0,0,6
15,한국해양대,0,0,0,0,0,0,0,0,1
15,한양대,0,0,0,0,0,0,0,0,3
15,홍익대,0,0,0,0,0,0,0,0,2
22,University of Michigan,0,1,0,0,0,0,0,0,0
17,가톨릭대,0,0,0,0,0,0,0,0,1
17,건국대,0,0,0,0,0,0,0,0,1
17,고려대,0,0,0,0,0,0,0,0,4
17,단국대,0,0,0,0,0,0,0,0,1
17,동국대,0,0,0,0,0,0,0,0,1
17,부산대,0,0,0,0,0,0,0,0,1
17,서강대,0,0,0,0,0,0,0,0,1
17,서경대,0,0,0,0,0,0,0,0,1
17,서울대,0,0,0,0,0,0,0,0,4
17,서울시립대,0,0,0,0,0,0,0,0,2
17,성균관대,0,0,0,0,0,0,0,0,4
17,성신여대,0,0,0,0,0,0,0,0,2
17,숭실대,0,0,0,0,0,0,0,0,3
17,아주대,0,0,0,0,0,0,0,0,1
17,연세대,0,0,0,0,0,0,0,0,2
17,이화여대,0,0,0,0,0,0,0,0,5
17,인천대,0,0,0,0,0,0,0,0,1
17,인하대,0,0,0,0,0,0,0,0,6
17,중앙대,0,0,0,0,0,0,0,0,1
17,한국항공대,0,0,0,0,0,0,0,0,2
17,한동대,0,0,0,0,0,0,0,0,1
17,한양대,0,0,0,0,0,0,0,0,3
17,홍익대,0,0,0,0,0,0,0,0,4
22,University of Texas,0,0,0,1,0,0,0,0,0
18,건국대,0,0,0,0,0,0,0,0,1
18,경기대,0,0,0,0,0,0,0,0,1
18,경상대,0,0,0,0,0,0,0,0,1
18,경희대,0,0,0,0,0,0,0,0,6
18,고려대,0,0,0,0,0,0,0,0,7
18,광운대,0,0,0,0,0,0,0,0,2
18,국민대,0,0,0,0,0,0,0,0,4
18,금강대,0,0,0,0,0,0,0,0,1
18,덕성여대,0,0,0,0,0,0,0,0,1
18,동국대,0,0,0,0,0,0,0,0,3
18,명지대,0,0,0,0,0,0,0,0,1
18,부산대,0,0,0,0,0,0,0,0,1
18,서강대,0,0,0,0,0,0,0,0,4
18,서울대,0,0,0,0,0,0,0,0,4
18,성균관대,0,0,0,0,0,0,0,0,13
18,성신여대,0,0,0,0,0,0,0,0,1
18,숙명여대,0,0,0,0,0,0,0,0,4
18,숭실대,0,0,0,0,0,0,0,0,1
18,연세대,0,0,0,0,0,0,0,0,9
18,영산대,0,0,0,0,0,0,0,0,1
18,이화여대,0,0,0,0,0,0,0,0,11
18,전남대,0,0,0,0,0,0,0,0,18
18,전남대(여수),0,0,0,0,0,0,0,0,1
18,조선대,0,0,0,0,0,0,0,0,7
18,중앙대,0,0,0,0,0,0,0,0,2
18,한국외대,0,0,0,0,0,0,0,0,6
18,한동대,0,0,0,0,0,0,0,0,4
18,한양대,0,0,0,0,0,0,0,0,2
18,홍익대,0,0,0,0,0,0,0,0,8
19,아주대,0,0,0,0,0,0,0,0,1
19,한국항공대,0,0,0,0,0,0,0,0,1
19,한동대,0,0,0,0,0,0,0,0,1
19,전남대,0,0,0,0,0,0,0,0,2
19,경북대,0,0,0,0,0,0,0,0,2
19,부산대,0,0,0,0,0,0,0,0,1
19,가톨릭대,0,0,0,0,0,0,0,0,1
19,건국대,0,0,0,0,0,0,0,0,1
19,경희대,0,0,0,0,0,0,0,0,4
19,고려대,0,0,0,0,0,0,0,0,7
19,국민대,0,0,0,0,0,0,0,0,3
19,국가평생교육진흥원,0,0,0,0,0,0,0,0,2
19,단국대,0,0,0,0,0,0,0,0,5
19,덕성여대,0,0,0,0,0,0,0,0,1
19,동국대,0,0,0,0,0,0,0,0,1
19,서울대,0,0,0,0,0,0,0,0,1
19,서울시립대,0,0,0,0,0,0,0,0,1
19,성균관대,0,0,0,0,0,0,0,0,6
19,숙명여대,0,0,0,0,0,0,0,0,4
19,숭실대,0,0,0,0,0,0,0,0,1
19,연세대,0,0,0,0,0,0,0,0,2
19,이화여대,0,0,0,0,0,0,0,0,5
19,중앙대,0,0,0,0,0,0,0,0,2
19,한국외대,0,0,0,0,0,0,0,0,5
19,한양대,0,0,0,0,0,0,0,0,2
19,홍익대,0,0,0,0,0,0,0,0,2
22,University of British Col,0,0,1,0,0,0,0,0,0
19,원광대,0,0,0,0,0,0,0,0,2
19,전북대,0,0,0,0,0,0,0,0,12
19,서강대,0,0,0,0,0,0,0,0,1
20,가톨릭대,0,0,0,0,0,0,0,0,1
20,경북대,0,0,0,0,0,0,0,0,2
20,고려대,0,0,0,0,0,0,0,0,3
20,국민대,0,0,0,0,0,0,0,0,2
20,덕성여대,0,0,0,0,0,0,0,0,1
20,동국대,0,0,0,0,0,0,0,0,1
20,동아대,0,0,0,0,0,0,0,0,1
20,동의대,0,0,0,0,0,0,0,0,1
20,부산대,0,0,0,0,0,0,0,0,1
20,서강대,0,0,0,0,0,0,0,0,1
20,서울시립대,0,0,0,0,0,0,0,0,1
20,성균관대,0,0,0,0,0,0,0,0,1
20,성신여대,0,0,0,0,0,0,0,0,3
20,숙명여대,0,0,0,0,0,0,0,0,1
20,숭실대,0,0,0,0,0,0,0,0,1
20,영남대,0,0,0,0,0,0,0,0,1
20,영산대,0,0,0,0,0,0,0,0,1
20,인제대,0,0,0,0,0,0,0,0,2
20,인하대,0,0,0,0,0,0,0,0,2
20,제주대,0,0,0,0,0,0,0,0,4
20,한국방통대,0,0,0,0,0,0,0,0,1
20,한국외대,0,0,0,0,0,0,0,0,3
20,한국항공대,0,0,0,0,0,0,0,0,1
20,한양대,0,0,0,0,0,0,0,0,2
22,Babson College,0,0,0,0,0,0,0,0,1
22,Sophia University,0,0,0,0,0,0,0,0,1
21,고려대,0,0,0,0,0,0,0,0,8
23,카이스트,0,0,0,0,0,0,1,0,0
21,서울대,0,0,0,0,0,0,0,0,3
21,성균관대,0,0,0,0,0,0,0,0,7
21,연세대,0,0,0,0,0,0,0,0,5
21,이화여대,0,0,0,0,0,0,0,0,5
21,중앙대,0,0,0,0,0,0,0,0,17
21,한양대,0,0,0,0,0,0,0,0,1
23,University of Sydney,1,0,0,0,0,0,0,0,0
22,가톨릭대,0,0,0,0,0,0,0,0,1
22,건국대,0,0,0,0,0,0,0,0,2
22,경기대,0,0,0,0,0,0,0,0,1
22,경희대,0,0,0,0,0,0,0,0,6
22,고려대,0,0,0,0,0,0,0,0,6
22,공군사관학교,0,0,0,0,0,0,0,0,1
22,공주교대,0,0,0,0,0,0,0,0,1
22,공주대,0,0,0,0,0,0,0,0,1
22,광운대,0,0,0,0,0,0,0,0,2
22,국민대,0,0,0,0,0,0,0,0,1
22,단국대,0,0,0,0,0,0,0,0,3
22,덕성여대,0,0,0,0,0,0,0,0,1
22,동아대,0,0,0,0,0,0,0,0,1
22,목원대,0,0,0,0,0,0,0,0,1
22,부산대,0,0,0,0,0,0,0,0,1
22,한양대,0,0,0,0,0,0,0,0,2
22,한양대 안산캠퍼스,0,0,0,0,0,0,0,0,1
22,홍익대,0,0,0,0,0,0,0,0,7
22,한동대,0,0,0,0,0,0,0,0,1
22,서강대,0,0,0,0,0,0,0,0,3
22,서울대,0,0,0,0,0,0,0,0,4
22,성균관대,0,0,0,0,0,0,0,0,10
22,성신여대,0,0,0,0,0,0,0,0,2
22,숙명여대,0,0,0,0,0,0,0,0,3
22,연세대,0,0,0,0,0,0,0,0,7
22,연세대 원주캠퍼스,0,0,0,0,0,0,0,0,2
22,이화여대,0,0,0,0,0,0,0,0,9
22,인천대,0,0,0,0,0,0,0,0,2
22,인하대,0,0,0,0,0,0,0,0,1
23,University of Arizona,0,1,0,0,0,0,0,0,0
22,전북대,0,0,0,0,0,0,0,0,1
22,중앙대,0,0,0,0,0,0,0,0,3
22,청주대,0,0,0,0,0,0,0,0,1
22,충남대,0,0,0,0,0,0,0,0,8
22,충북대,0,0,0,0,0,0,0,0,1
22,한국과학기술원,0,0,0,0,0,0,0,0,4
22,한국외대,0,0,0,0,0,0,0,0,2
22,한국정보통신대,0,0,0,0,0,0,0,0,1
22,한남대,0,0,0,0,0,0,0,0,2
23,University of California,0,0,0,0,0,0,0,1,0
23,Stony Brook Universi,0,0,0,0,0,0,0,1,0
23,University of Toronto,0,1,0,0,0,0,0,0,0
23,건국대,0,0,0,0,0,0,0,0,1
23,건국대 충주캠퍼스,0,0,0,0,0,0,0,0,1
23,경희대,0,0,0,0,0,0,0,0,6
23,고려대,0,0,0,0,0,0,0,0,4
23,고려대 세종캠퍼스,0,0,0,0,0,0,0,0,1
23,국민대,0,0,0,0,0,0,0,0,3
23,단국대,0,0,0,0,0,0,0,0,1
23,동국대,0,0,0,0,0,0,0,0,2
23,부산대,0,0,0,0,0,0,0,0,1
23,서강대,0,0,0,0,0,0,0,0,2
23,한양대,0,0,0,0,0,0,0,0,3
23,홍익대,0,0,0,0,0,0,0,0,2
23,성균관대,0,0,0,0,0,0,0,0,4
23,성신여대,0,0,0,0,0,0,0,0,1
23,세종대,0,0,0,0,0,0,0,0,1
23,숙명여대,0,0,0,0,0,0,0,0,4
23,아주대,0,0,0,0,0,0,0,0,1
23,연세대,0,0,0,0,0,0,0,0,6
23,영남대,0,0,0,0,0,0,0,0,1
23,이화여대,0,0,0,0,0,0,0,0,7
23,중앙대,0,0,0,0,0,0,0,0,3
23,충남대,0,0,0,0,0,0,0,0,4
23,충북대,0,0,0,0,0,0,0,0,6
23,한국외대,0,0,0,0,0,0,0,0,2
23,한국항공대,0,0,0,0,0,0,0,0,1
23,한동대,0,0,0,0,0,0,0,0,1
23,한밭대,0,0,0,0,0,0,0,0,2
24,경원대,0,0,0,0,0,0,0,0,1
24,경찰대,0,0,0,0,0,0,0,0,1
24,고려대,0,0,0,0,0,0,0,0,8
24,단국대,0,0,0,0,0,0,0,0,1
24,독학사,0,0,0,0,0,0,0,0,1
24,동국대,0,0,0,0,0,0,0,0,2
24,서강대,0,0,0,0,0,0,0,0,3
24,서울대,0,0,0,0,0,0,0,0,1
24,서울시립대,0,0,0,0,0,0,0,0,1
24,성균관대,0,0,0,0,0,0,0,0,4
24,성신여대,0,0,0,0,0,0,0,0,1
24,숭실대,0,0,0,0,0,0,0,0,1
24,연세대,0,0,0,0,0,0,0,0,9
24,이화여대,0,0,0,0,0,0,0,0,1
24,중앙대,0,0,0,0,0,0,0,0,1
24,학점은행,0,0,0,0,0,0,0,0,1
24,한국과학기술원,0,0,0,0,0,0,0,0,1
24,한국외대,0,0,0,0,0,0,0,0,12
24,한양대,0,0,0,0,0,0,0,0,4
24,홍익대,0,0,0,0,0,0,0,0,1
23,Pennsylvania state University,0,0,0,0,0,0,0,0,1
23,UC Berkeley,0,0,0,0,0,0,0,0,1
8,연세대,0,0,0,0,0,0,0,0,15
8,고려대,0,0,0,0,0,0,0,0,15
8,서울대,0,0,0,0,0,0,0,0,6
8,서강대,0,0,0,0,0,0,0,0,3
8,이화여대,0,0,0,0,0,0,0,0,1
8,인제대,0,0,0,0,0,0,0,0,1
16,서울대,0,0,0,0,0,0,0,0,14
16,연세대,0,0,0,0,0,0,0,0,21
16,고려대,0,0,0,0,0,0,0,0,24
16,이화여대,0,0,0,0,0,0,0,0,29
23,UCLA,0,0,0,0,0,0,0,0,1
16,서강대,0,0,0,0,0,0,0,0,4
16,경희대,0,0,0,0,0,0,0,0,1
16,경찰대,0,0,0,0,0,0,0,0,1
16,성균관대,0,0,0,0,0,0,0,0,1
24,카이스트,1,0,0,1,0,0,0,0,0
24,saint-petersburg state university,1,0,0,0,0,0,0,0,0
24,University of Michigan,0,0,0,0,0,1,0,0,0
24,University of Warwick,1,0,0,0,0,0,0,0,0
16,건국대,0,0,0,0,0,0,0,0,1
24,Peking University,0,0,0,0,1,0,0,0,0
16,숙명여대,0,0,0,0,0,0,0,0,2
5,고려대,0,0,0,0,0,0,0,0,64
5,서울대,0,0,0,0,0,0,0,0,44
5,연세대,0,0,0,0,0,0,0,0,5
25,카이스트,2,6,2,1,0,2,0,0,0
5,한양대,0,0,0,0,0,0,0,0,2
25,Pennsylvania state University,1,0,0,0,0,0,0,0,0
25,Ohio State University,0,0,1,0,0,0,0,0,0
25,UNC-Chapel Hill,0,0,0,0,1,0,0,0,0
5,이화여대,0,0,0,0,0,0,0,0,1
5,포항공대,0,0,0,0,0,0,0,0,1
13,서울대,0,0,0,0,0,0,0,0,44
13,연세대,0,0,0,0,0,0,0,0,59
13,고려대,0,0,0,0,0,0,0,0,7
25,Duke University,0,0,0,0,0,0,0,1,0
25,Johns Hopkins,0,0,0,0,0,0,0,1,0
25,university of pennsylvania,0,0,0,0,0,0,0,1,0
13,한양대,0,0,0,0,0,0,0,0,4
13,성균관대,0,0,0,0,0,0,0,0,2
13,이화여대,0,0,0,0,0,0,0,0,1
13,서강대,0,0,0,0,0,0,0,0,2
