schoolindex,school,y9,y10,y11,y12,y13,y14,y15,y16,y17,index
18,해외대,0,0,0,0,0,1,0,0,0,804
23,학점은행,2,1,0,1,0,0,0,0,0,1153
23,한국외대,2,2,5,6,3,3,3,4,0,1154
23,한국항공대,0,0,0,1,0,0,0,0,0,1155
23,한남대,0,0,0,0,1,0,0,0,0,1156
23,한동대,0,0,0,0,2,2,0,1,0,1157
23,한밭대,0,0,0,0,0,0,0,1,0,1158
23,한성대,0,1,0,0,0,0,0,0,0,1159
23,한양대,4,3,5,5,7,6,6,4,0,1160
23,홍익대,2,1,0,0,2,1,4,7,0,1161
18,해외대,0,0,0,0,1,0,0,0,0,805
18,해외대,0,0,0,0,0,1,0,0,0,806
18,해외대,0,0,0,0,0,0,1,0,0,810
18,해외대,0,0,0,0,0,0,0,1,0,829
19,카이스트,1,0,0,0,0,0,0,0,0,924
19,해외대,0,0,0,1,0,0,0,0,0,932
19,해외대,0,0,1,0,0,0,0,0,0,934
19,해외대,0,1,1,1,0,1,0,0,0,935
19,해외대,0,1,0,0,0,0,0,0,0,937
24,건국대,0,1,1,0,0,0,1,0,0,1171
24,경북대,0,0,1,1,0,0,0,0,0,1172
24,경원대,0,0,0,0,0,0,0,0,0,1173
24,경찰대,0,0,0,0,1,1,0,2,0,1174
24,경희대,2,0,1,2,1,0,0,1,0,1175
24,고려대,10,11,10,6,10,18,8,12,0,1176
24,단국대,0,0,0,0,0,0,0,0,0,1177
24,대구가톨릭대,0,0,0,0,0,1,0,0,0,1178
24,동국대,0,0,0,0,0,0,0,1,0,1179
24,부산대,0,0,1,2,0,0,0,0,0,1180
19,해외대,0,0,0,1,0,0,0,0,0,938
24,상명대,0,0,0,0,0,0,1,0,0,1182
24,서강대,1,1,0,0,0,0,0,0,0,1183
24,서울교대,0,0,0,0,1,0,0,0,0,1184
24,서울대,7,7,4,4,6,10,10,11,0,1185
24,서울시립대,0,0,1,1,1,1,0,0,0,1186
24,성균관대,1,3,4,2,2,1,0,3,0,1187
24,성신여대,0,0,0,1,0,0,0,0,0,1188
24,숙명여대,0,1,1,1,0,0,0,0,0,1189
24,숭실대,0,0,0,1,0,0,0,0,0,1190
24,연세대,8,6,8,1,8,5,10,7,0,1191
24,육군사관학교,0,0,0,0,0,1,0,0,0,1192
24,이화여대,4,6,4,3,4,0,1,1,0,1193
24,인하대,0,0,0,1,0,0,0,0,0,1194
24,전남대,0,0,0,0,0,1,0,0,0,1195
24,전북대,1,0,0,1,0,0,0,0,0,1196
24,중앙대,0,1,0,2,0,0,0,0,0,1197
24,학점은행,0,0,0,0,0,0,0,0,0,1198
24,한국과학기술원,0,0,0,0,0,0,0,0,0,1199
24,한국방통대,0,0,0,0,0,1,0,0,0,1200
24,한국외대,11,13,16,17,14,6,15,13,0,1201
24,한국정보통신대,1,0,0,0,0,0,0,0,0,1202
24,한국항공대,0,0,0,0,0,1,0,0,0,1203
24,한양대,1,3,2,4,1,2,6,1,0,1204
24,홍익대,0,0,1,0,1,0,0,0,0,1205
25,경북대,0,0,1,0,1,0,0,0,0,1206
25,경찰대,0,3,0,0,2,1,0,0,0,1207
25,경희대,0,0,1,0,0,0,0,0,0,1208
25,고려대,13,18,32,27,26,17,14,15,0,1209
25,국민대,0,0,0,0,0,0,1,0,0,1210
25,명지대,0,0,0,0,0,0,1,0,0,1211
25,부산대,0,1,0,0,1,0,0,0,0,1212
25,서강대,0,1,1,4,2,1,4,1,0,1213
25,서울대,44,37,27,21,15,35,21,31,0,1214
25,성균관대,0,0,1,1,2,0,1,0,0,1215
25,세종대,0,0,0,1,0,0,0,0,0,1216
25,연세대,18,19,17,14,17,20,31,21,0,1217
25,이화여대,0,3,4,6,7,4,6,3,0,1218
25,인하대,0,0,0,0,0,1,0,0,0,1219
25,전북대,0,0,1,0,0,0,0,0,0,1220
25,충북대,0,0,0,0,0,0,1,0,0,1221
25,포항공대,1,0,0,1,0,0,1,1,0,1222
19,해외대,0,1,0,0,0,0,0,0,0,939
25,한국외대,1,0,0,1,0,0,1,0,0,1224
25,한동대,1,0,2,0,1,0,1,35,0,1225
25,한양대,19,17,17,26,31,23,24,0,0,1226
19,해외대,1,0,0,0,0,0,0,0,0,940
19,해외대,1,0,0,0,0,0,0,0,0,941
19,해외대,0,0,0,0,0,0,1,4,0,942
19,해외대,0,0,0,0,0,0,0,0,1,1529
20,해외대,1,0,0,0,0,0,1,0,0,998
20,해외대,0,0,0,0,2,0,1,0,0,999
20,해외대,0,0,0,0,1,0,1,0,0,1000
3,고려대,0,0,0,0,0,0,0,0,24,1234
3,경북대,0,0,0,0,0,0,0,0,17,1235
3,이화여대,0,0,0,0,0,0,0,0,16,1236
3,한양대,0,0,0,0,0,0,0,0,12,1237
3,연세대,0,0,0,0,0,0,0,0,10,1238
3,서울대,0,0,0,0,0,0,0,0,9,1239
3,성균관대,0,0,0,0,0,0,0,0,6,1240
3,경찰대,0,0,0,0,0,0,0,0,6,1241
3,중앙대,0,0,0,0,0,0,0,0,5,1242
3,서강대,0,0,0,0,0,0,0,0,5,1243
3,영남대,0,0,0,0,0,0,0,0,4,1244
3,한동대,0,0,0,0,0,0,0,0,3,1245
3,한국외대,0,0,0,0,0,0,0,0,2,1246
3,경희대,0,0,0,0,0,0,0,0,2,1247
3,대구가톨릭대,0,0,0,0,0,0,0,0,1,1248
3,동국대,0,0,0,0,0,0,0,0,1,1249
3,동덕여대,0,0,0,0,0,0,0,0,1,1250
3,동아대,0,0,0,0,0,0,0,0,1,1251
3,숙명여대,0,0,0,0,0,0,0,0,1,1252
3,포항공대,0,0,0,0,0,0,0,0,1,1253
3,홍익대,0,0,0,0,0,0,0,0,1,1254
4,경찰대,0,0,0,0,0,0,0,0,1,1255
4,경희대,0,0,0,0,0,0,0,0,12,1256
4,고려대,0,0,0,0,0,0,0,0,13,1257
4,단국대,0,0,0,0,0,0,0,0,1,1258
4,동국대,0,0,0,0,0,0,0,0,4,1259
4,서울대,0,0,0,0,0,0,0,0,12,1260
4,성균관대,0,0,0,0,0,0,0,0,1,1261
4,성신여대,0,0,0,0,0,0,0,0,1,1262
4,세종대,0,0,0,0,0,0,0,0,1,1263
4,숙명여대,0,0,0,0,0,0,0,0,6,1264
4,연세대,0,0,0,0,0,0,0,0,3,1265
4,이화여대,0,0,0,0,0,0,0,0,2,1266
4,한국항공대,0,0,0,0,0,0,0,0,1,1267
4,한양대,0,0,0,0,0,0,0,0,6,1268
4,홍익대,0,0,0,0,0,0,0,0,2,1269
20,해외대,0,0,0,1,0,0,0,0,0,1002
20,해외대,0,1,0,0,0,0,0,0,0,1003
20,해외대,0,0,0,0,1,0,0,0,0,1004
20,해외대,0,0,0,0,1,0,0,0,0,1005
20,해외대,0,0,0,0,0,0,1,0,0,1006
20,해외대,0,0,0,0,0,0,0,1,0,1007
20,해외대,0,0,0,0,0,0,0,0,2,1557
21,카이스트,0,1,0,4,2,1,0,0,1,1025
6,가천대,0,0,0,0,0,0,0,0,1,1278
6,건국대,0,0,0,0,0,0,0,0,1,1279
6,경희대,0,0,0,0,0,0,0,0,5,1280
6,고려대,0,0,0,0,0,0,0,0,7,1281
6,국민대,0,0,0,0,0,0,0,0,1,1282
6,단국대,0,0,0,0,0,0,0,0,1,1283
6,대외경제무역대학교,0,0,0,0,0,0,0,0,1,1284
6,동국대,0,0,0,0,0,0,0,0,1,1285
6,동아대,0,0,0,0,0,0,0,0,8,1286
6,홍익대,0,0,0,0,0,0,0,0,1,1287
6,부산대,0,0,0,0,0,0,0,0,4,1288
6,서강대,0,0,0,0,0,0,0,0,2,1289
6,서울대,0,0,0,0,0,0,0,0,1,1290
6,성균관대,0,0,0,0,0,0,0,0,4,1291
6,성신여대,0,0,0,0,0,0,0,0,1,1292
6,숙명여대,0,0,0,0,0,0,0,0,3,1293
6,아주대,0,0,0,0,0,0,0,0,1,1294
6,연세대,0,0,0,0,0,0,0,0,5,1295
6,울산과기대,0,0,0,0,0,0,0,0,1,1296
6,울산대,0,0,0,0,0,0,0,0,3,1297
6,이화여대,0,0,0,0,0,0,0,0,7,1298
21,해외대,0,0,0,0,0,0,0,1,0,1028
6,중앙대,0,0,0,0,0,0,0,0,2,1300
6,충남대,0,0,0,0,0,0,0,0,1,1301
6,한국외대,0,0,0,0,0,0,0,0,4,1302
6,한국항공대,0,0,0,0,0,0,0,0,1,1303
6,한양대,0,0,0,0,0,0,0,0,4,1304
7,건국대,0,0,0,0,0,0,0,0,1,1305
7,경희대,0,0,0,0,0,0,0,0,1,1306
7,고려대,0,0,0,0,0,0,0,0,23,1307
7,공군사관학교,0,0,0,0,0,0,0,0,1,1308
7,동아대,0,0,0,0,0,0,0,0,2,1309
7,부경대,0,0,0,0,0,0,0,0,1,1310
7,부산교대,0,0,0,0,0,0,0,0,1,1311
7,부산대,0,0,0,0,0,0,0,0,21,1312
7,서강대,0,0,0,0,0,0,0,0,4,1313
7,서울대,0,0,0,0,0,0,0,0,14,1314
7,서울시립대,0,0,0,0,0,0,0,0,1,1315
7,성균관대,0,0,0,0,0,0,0,0,8,1316
21,해외대,0,0,0,0,0,1,0,0,0,1029
7,연세대,0,0,0,0,0,0,0,0,24,1318
7,영남대,0,0,0,0,0,0,0,0,1,1319
7,울산과학기술원,0,0,0,0,0,0,0,0,1,1320
7,이화여대,0,0,0,0,0,0,0,0,8,1321
7,전남대,0,0,0,0,0,0,0,0,1,1322
7,중앙대,0,0,0,0,0,0,0,0,1,1323
7,충남대,0,0,0,0,0,0,0,0,1,1324
7,한국과학기술원,0,0,0,0,0,0,0,0,2,1325
7,한국외대,0,0,0,0,0,0,0,0,1,1326
7,한국항공대,0,0,0,0,0,0,0,0,1,1327
7,한국해양대,0,0,0,0,0,0,0,0,1,1328
7,한양대,0,0,0,0,0,0,0,0,10,1329
9,건국대,0,0,0,0,0,0,0,0,1,1330
9,경찰대,0,0,0,0,0,0,0,0,1,1331
9,고려대,0,0,0,0,0,0,0,0,17,1332
9,서강대,0,0,0,0,0,0,0,0,1,1333
9,서울대,0,0,0,0,0,0,0,0,97,1334
9,성균관대,0,0,0,0,0,0,0,0,4,1335
9,연세대,0,0,0,0,0,0,0,0,20,1336
9,중앙대,0,0,0,0,0,0,0,0,1,1337
9,한국과학기술원,0,0,0,0,0,0,0,0,2,1338
9,한양대,0,0,0,0,0,0,0,0,3,1339
21,해외대,0,0,0,0,0,0,0,1,0,1030
10,고려대,0,0,0,0,0,0,0,0,10,1341
10,국민대,0,0,0,0,0,0,0,0,1,1342
10,동국대,0,0,0,0,0,0,0,0,2,1343
10,부산대,0,0,0,0,0,0,0,0,1,1344
10,서강대,0,0,0,0,0,0,0,0,5,1345
10,서울대,0,0,0,0,0,0,0,0,4,1346
10,서울시립대,0,0,0,0,0,0,0,0,8,1347
10,성균관대,0,0,0,0,0,0,0,0,1,1348
10,숙명여대,0,0,0,0,0,0,0,0,2,1349
10,숭실대,0,0,0,0,0,0,0,0,1,1350
10,연세대,0,0,0,0,0,0,0,0,6,1351
10,이화여대,0,0,0,0,0,0,0,0,3,1352
10,인천대,0,0,0,0,0,0,0,0,1,1353
10,중앙대,0,0,0,0,0,0,0,0,1,1354
10,한국외대,0,0,0,0,0,0,0,0,1,1355
10,한동대,0,0,0,0,0,0,0,0,3,1356
10,한양대,0,0,0,0,0,0,0,0,4,1357
11,경희대,0,0,0,0,0,0,0,0,1,1358
11,고려대,0,0,0,0,0,0,0,0,7,1359
11,국립경찰대학,0,0,0,0,0,0,0,0,1,1360
11,동국대,0,0,0,0,0,0,0,0,2,1361
11,부산대,0,0,0,0,0,0,0,0,1,1362
11,서강대,0,0,0,0,0,0,0,0,5,1363
11,서울대,0,0,0,0,0,0,0,0,29,1364
11,서울시립대,0,0,0,0,0,0,0,0,2,1365
11,성균관대,0,0,0,0,0,0,0,0,45,1366
11,연세대,0,0,0,0,0,0,0,0,17,1367
11,이화여대,0,0,0,0,0,0,0,0,6,1368
11,전남대,0,0,0,0,0,0,0,0,1,1369
11,중앙대,0,0,0,0,0,0,0,0,4,1370
21,해외대,0,0,0,0,0,0,0,0,0,1558
11,한국외대,0,0,0,0,0,0,0,0,2,1372
11,한국항공대,0,0,0,0,0,0,0,0,1,1373
21,해외대,0,0,0,0,0,0,0,0,0,1560
12,가천대,0,0,0,0,0,0,0,0,1,1375
12,건국대,0,0,0,0,0,0,0,0,1,1376
12,경찰대,0,0,0,0,0,0,0,0,1,1377
12,경희대,0,0,0,0,0,0,0,0,2,1378
12,고려대,0,0,0,0,0,0,0,0,7,1379
12,동국대,0,0,0,0,0,0,0,0,1,1380
12,동아대,0,0,0,0,0,0,0,0,1,1381
12,서강대,0,0,0,0,0,0,0,0,1,1382
12,서울대,0,0,0,0,0,0,0,0,6,1383
12,성균관대,0,0,0,0,0,0,0,0,4,1384
12,숙명여대,0,0,0,0,0,0,0,0,1,1385
12,아주대,0,0,0,0,0,0,0,0,6,1386
12,연세대,0,0,0,0,0,0,0,0,7,1387
12,이화여대,0,0,0,0,0,0,0,0,2,1388
12,인천대,0,0,0,0,0,0,0,0,1,1389
12,중앙대,0,0,0,0,0,0,0,0,2,1390
12,한국외대,0,0,0,0,0,0,0,0,1,1391
12,한양대,0,0,0,0,0,0,0,0,5,1392
12,홍익대,0,0,0,0,0,0,0,0,1,1393
12,기타4년제 대학,0,0,0,0,0,0,0,0,2,1394
22,카이스트,6,1,0,0,2,0,1,1,0,1090
14,건국대,0,0,0,0,0,0,0,0,3,1396
14,경북대,0,0,0,0,0,0,0,0,3,1397
14,경상대,0,0,0,0,0,0,0,0,1,1398
14,경희대,0,0,0,0,0,0,0,0,1,1399
14,고려대,0,0,0,0,0,0,0,0,7,1400
14,국민대,0,0,0,0,0,0,0,0,3,1401
14,단국대,0,0,0,0,0,0,0,0,2,1402
14,동국대,0,0,0,0,0,0,0,0,1,1403
14,부산대,0,0,0,0,0,0,0,0,1,1404
14,서강대,0,0,0,0,0,0,0,0,3,1405
14,서울대,0,0,0,0,0,0,0,0,8,1406
14,서울시립대,0,0,0,0,0,0,0,0,2,1407
14,성균관대,0,0,0,0,0,0,0,0,4,1408
14,성신여대,0,0,0,0,0,0,0,0,1,1409
14,숙명여대,0,0,0,0,0,0,0,0,1,1410
14,아주대,0,0,0,0,0,0,0,0,1,1411
14,연세대,0,0,0,0,0,0,0,0,8,1412
14,영남대,0,0,0,0,0,0,0,0,4,1413
14,이화여대,0,0,0,0,0,0,0,0,3,1414
14,전남대,0,0,0,0,0,0,0,0,1,1415
14,전북대,0,0,0,0,0,0,0,0,1,1416
14,중앙대,0,0,0,0,0,0,0,0,2,1417
14,충북대,0,0,0,0,0,0,0,0,1,1418
14,포항공대,0,0,0,0,0,0,0,0,1,1419
14,한국외대,0,0,0,0,0,0,0,0,1,1420
14,한양대,0,0,0,0,0,0,0,0,6,1421
22,해외대,1,0,0,0,0,0,0,0,0,1100
15,건국대,0,0,0,0,0,0,0,0,4,1423
15,경기대,0,0,0,0,0,0,0,0,1,1424
15,경희대,0,0,0,0,0,0,0,0,1,1425
15,고려대,0,0,0,0,0,0,0,0,2,1426
15,광운대,0,0,0,0,0,0,0,0,2,1427
15,학점은행,0,0,0,0,0,0,0,0,1,1428
15,동국대,0,0,0,0,0,0,0,0,2,1429
15,부산대,0,0,0,0,0,0,0,0,1,1430
15,서강대,0,0,0,0,0,0,0,0,3,1431
15,서울대,0,0,0,0,0,0,0,0,1,1432
15,수원대,0,0,0,0,0,0,0,0,1,1433
15,숭실대,0,0,0,0,0,0,0,0,2,1434
15,아주대,0,0,0,0,0,0,0,0,1,1435
15,연세대,0,0,0,0,0,0,0,0,4,1436
15,원광대,0,0,0,0,0,0,0,0,4,1437
15,이화여대,0,0,0,0,0,0,0,0,2,1438
15,인하대,0,0,0,0,0,0,0,0,2,1439
15,전남대,0,0,0,0,0,0,0,0,3,1440
15,전북대,0,0,0,0,0,0,0,0,2,1441
15,조선대,0,0,0,0,0,0,0,0,2,1442
15,중앙대,0,0,0,0,0,0,0,0,3,1443
15,한국방통대,0,0,0,0,0,0,0,0,1,1444
15,한국외대,0,0,0,0,0,0,0,0,6,1445
15,한국해양대,0,0,0,0,0,0,0,0,1,1446
15,한양대,0,0,0,0,0,0,0,0,3,1447
15,홍익대,0,0,0,0,0,0,0,0,2,1448
22,해외대,0,1,0,0,0,0,0,0,0,1101
17,가톨릭대,0,0,0,0,0,0,0,0,1,1450
17,건국대,0,0,0,0,0,0,0,0,1,1451
17,고려대,0,0,0,0,0,0,0,0,4,1452
17,단국대,0,0,0,0,0,0,0,0,1,1453
17,동국대,0,0,0,0,0,0,0,0,1,1454
17,부산대,0,0,0,0,0,0,0,0,1,1455
17,서강대,0,0,0,0,0,0,0,0,1,1456
17,서경대,0,0,0,0,0,0,0,0,1,1457
17,서울대,0,0,0,0,0,0,0,0,4,1458
17,서울시립대,0,0,0,0,0,0,0,0,2,1459
17,성균관대,0,0,0,0,0,0,0,0,4,1460
17,성신여대,0,0,0,0,0,0,0,0,2,1461
17,숭실대,0,0,0,0,0,0,0,0,3,1462
17,아주대,0,0,0,0,0,0,0,0,1,1463
17,연세대,0,0,0,0,0,0,0,0,2,1464
17,이화여대,0,0,0,0,0,0,0,0,5,1465
17,인천대,0,0,0,0,0,0,0,0,1,1466
17,인하대,0,0,0,0,0,0,0,0,6,1467
17,중앙대,0,0,0,0,0,0,0,0,1,1468
17,한국항공대,0,0,0,0,0,0,0,0,2,1469
17,한동대,0,0,0,0,0,0,0,0,1,1470
17,한양대,0,0,0,0,0,0,0,0,3,1471
17,홍익대,0,0,0,0,0,0,0,0,4,1472
22,해외대,0,0,0,1,0,0,0,0,0,1102
18,건국대,0,0,0,0,0,0,0,0,1,1474
18,경기대,0,0,0,0,0,0,0,0,1,1475
18,경상대,0,0,0,0,0,0,0,0,1,1476
18,경희대,0,0,0,0,0,0,0,0,6,1477
18,고려대,0,0,0,0,0,0,0,0,7,1478
18,광운대,0,0,0,0,0,0,0,0,2,1479
18,국민대,0,0,0,0,0,0,0,0,4,1480
18,금강대,0,0,0,0,0,0,0,0,1,1481
18,덕성여대,0,0,0,0,0,0,0,0,1,1482
18,동국대,0,0,0,0,0,0,0,0,3,1483
18,명지대,0,0,0,0,0,0,0,0,1,1484
18,부산대,0,0,0,0,0,0,0,0,1,1485
18,서강대,0,0,0,0,0,0,0,0,4,1486
18,서울대,0,0,0,0,0,0,0,0,4,1487
18,성균관대,0,0,0,0,0,0,0,0,13,1488
18,성신여대,0,0,0,0,0,0,0,0,1,1489
18,숙명여대,0,0,0,0,0,0,0,0,4,1490
18,숭실대,0,0,0,0,0,0,0,0,1,1491
18,연세대,0,0,0,0,0,0,0,0,9,1492
18,영산대,0,0,0,0,0,0,0,0,1,1493
18,이화여대,0,0,0,0,0,0,0,0,11,1494
18,전남대,0,0,0,0,0,0,0,0,18,1495
18,전남대(여수),0,0,0,0,0,0,0,0,1,1496
18,조선대,0,0,0,0,0,0,0,0,7,1497
18,중앙대,0,0,0,0,0,0,0,0,2,1498
18,한국외대,0,0,0,0,0,0,0,0,6,1499
18,한동대,0,0,0,0,0,0,0,0,4,1500
18,한양대,0,0,0,0,0,0,0,0,2,1501
18,홍익대,0,0,0,0,0,0,0,0,8,1502
19,아주대,0,0,0,0,0,0,0,0,1,1503
19,한국항공대,0,0,0,0,0,0,0,0,1,1504
19,한동대,0,0,0,0,0,0,0,0,1,1505
19,전남대,0,0,0,0,0,0,0,0,2,1506
19,경북대,0,0,0,0,0,0,0,0,2,1507
19,부산대,0,0,0,0,0,0,0,0,1,1508
19,가톨릭대,0,0,0,0,0,0,0,0,1,1509
19,건국대,0,0,0,0,0,0,0,0,1,1510
19,경희대,0,0,0,0,0,0,0,0,4,1511
19,고려대,0,0,0,0,0,0,0,0,7,1512
19,국민대,0,0,0,0,0,0,0,0,3,1513
19,국가평생교육진흥원,0,0,0,0,0,0,0,0,2,1514
19,단국대,0,0,0,0,0,0,0,0,5,1515
19,덕성여대,0,0,0,0,0,0,0,0,1,1516
19,동국대,0,0,0,0,0,0,0,0,1,1517
19,서울대,0,0,0,0,0,0,0,0,1,1518
19,서울시립대,0,0,0,0,0,0,0,0,1,1519
19,성균관대,0,0,0,0,0,0,0,0,6,1520
19,숙명여대,0,0,0,0,0,0,0,0,4,1521
19,숭실대,0,0,0,0,0,0,0,0,1,1522
19,연세대,0,0,0,0,0,0,0,0,2,1523
19,이화여대,0,0,0,0,0,0,0,0,5,1524
19,중앙대,0,0,0,0,0,0,0,0,2,1525
19,한국외대,0,0,0,0,0,0,0,0,5,1526
19,한양대,0,0,0,0,0,0,0,0,2,1527
19,홍익대,0,0,0,0,0,0,0,0,2,1528
22,해외대,0,0,1,0,0,0,0,0,0,1103
19,원광대,0,0,0,0,0,0,0,0,2,1530
19,전북대,0,0,0,0,0,0,0,0,12,1531
19,서강대,0,0,0,0,0,0,0,0,1,1532
20,가톨릭대,0,0,0,0,0,0,0,0,1,1533
20,경북대,0,0,0,0,0,0,0,0,2,1534
20,고려대,0,0,0,0,0,0,0,0,3,1535
20,국민대,0,0,0,0,0,0,0,0,2,1536
20,덕성여대,0,0,0,0,0,0,0,0,1,1537
20,동국대,0,0,0,0,0,0,0,0,1,1538
20,동아대,0,0,0,0,0,0,0,0,1,1539
20,동의대,0,0,0,0,0,0,0,0,1,1540
20,부산대,0,0,0,0,0,0,0,0,1,1541
20,서강대,0,0,0,0,0,0,0,0,1,1542
20,서울시립대,0,0,0,0,0,0,0,0,1,1543
20,성균관대,0,0,0,0,0,0,0,0,1,1544
20,성신여대,0,0,0,0,0,0,0,0,3,1545
20,숙명여대,0,0,0,0,0,0,0,0,1,1546
20,숭실대,0,0,0,0,0,0,0,0,1,1547
20,영남대,0,0,0,0,0,0,0,0,1,1548
20,영산대,0,0,0,0,0,0,0,0,1,1549
20,인제대,0,0,0,0,0,0,0,0,2,1550
20,인하대,0,0,0,0,0,0,0,0,2,1551
20,제주대,0,0,0,0,0,0,0,0,4,1552
20,한국방통대,0,0,0,0,0,0,0,0,1,1553
20,한국외대,0,0,0,0,0,0,0,0,3,1554
20,한국항공대,0,0,0,0,0,0,0,0,1,1555
20,한양대,0,0,0,0,0,0,0,0,2,1556
22,해외대,0,0,0,0,0,0,0,0,1,1567
22,해외대,0,0,0,0,0,0,0,0,1,1597
21,고려대,0,0,0,0,0,0,0,0,8,1559
23,카이스트,0,0,0,0,0,0,1,0,0,1152
21,서울대,0,0,0,0,0,0,0,0,3,1561
21,성균관대,0,0,0,0,0,0,0,0,7,1562
21,연세대,0,0,0,0,0,0,0,0,5,1563
21,이화여대,0,0,0,0,0,0,0,0,5,1564
21,중앙대,0,0,0,0,0,0,0,0,17,1565
21,한양대,0,0,0,0,0,0,0,0,1,1566
23,해외대,1,0,0,0,0,0,0,0,0,1162
22,가톨릭대,0,0,0,0,0,0,0,0,1,1568
22,건국대,0,0,0,0,0,0,0,0,2,1569
22,경기대,0,0,0,0,0,0,0,0,1,1570
22,경희대,0,0,0,0,0,0,0,0,6,1571
22,고려대,0,0,0,0,0,0,0,0,6,1572
22,공군사관학교,0,0,0,0,0,0,0,0,1,1573
22,공주교대,0,0,0,0,0,0,0,0,1,1574
22,공주대,0,0,0,0,0,0,0,0,1,1575
22,광운대,0,0,0,0,0,0,0,0,2,1576
22,국민대,0,0,0,0,0,0,0,0,1,1577
22,단국대,0,0,0,0,0,0,0,0,3,1578
22,덕성여대,0,0,0,0,0,0,0,0,1,1579
22,동아대,0,0,0,0,0,0,0,0,1,1580
22,목원대,0,0,0,0,0,0,0,0,1,1581
22,부산대,0,0,0,0,0,0,0,0,1,1582
22,한양대,0,0,0,0,0,0,0,0,2,1583
22,한양대 안산캠퍼스,0,0,0,0,0,0,0,0,1,1584
22,홍익대,0,0,0,0,0,0,0,0,7,1585
22,한동대,0,0,0,0,0,0,0,0,1,1586
22,서강대,0,0,0,0,0,0,0,0,3,1587
22,서울대,0,0,0,0,0,0,0,0,4,1588
22,성균관대,0,0,0,0,0,0,0,0,10,1589
22,성신여대,0,0,0,0,0,0,0,0,2,1590
22,숙명여대,0,0,0,0,0,0,0,0,3,1591
22,연세대,0,0,0,0,0,0,0,0,7,1592
22,연세대 원주캠퍼스,0,0,0,0,0,0,0,0,2,1593
22,이화여대,0,0,0,0,0,0,0,0,9,1594
22,인천대,0,0,0,0,0,0,0,0,2,1595
22,인하대,0,0,0,0,0,0,0,0,1,1596
23,해외대,0,1,0,0,0,0,0,0,0,1163
22,전북대,0,0,0,0,0,0,0,0,1,1598
22,중앙대,0,0,0,0,0,0,0,0,3,1599
22,청주대,0,0,0,0,0,0,0,0,1,1600
22,충남대,0,0,0,0,0,0,0,0,8,1601
22,충북대,0,0,0,0,0,0,0,0,1,1602
22,한국과학기술원,0,0,0,0,0,0,0,0,4,1603
22,한국외대,0,0,0,0,0,0,0,0,2,1604
22,한국정보통신대,0,0,0,0,0,0,0,0,1,1605
22,한남대,0,0,0,0,0,0,0,0,2,1606
23,해외대,0,0,0,0,0,0,0,1,0,1164
23,해외대,0,0,0,0,0,0,0,1,0,1165
23,해외대,0,1,0,0,0,0,0,0,0,1166
23,건국대,0,0,0,0,0,0,0,0,1,1610
23,건국대 충주캠퍼스,0,0,0,0,0,0,0,0,1,1611
23,경희대,0,0,0,0,0,0,0,0,6,1612
23,고려대,0,0,0,0,0,0,0,0,4,1613
23,고려대 세종캠퍼스,0,0,0,0,0,0,0,0,1,1614
23,국민대,0,0,0,0,0,0,0,0,3,1615
23,단국대,0,0,0,0,0,0,0,0,1,1616
23,동국대,0,0,0,0,0,0,0,0,2,1617
23,부산대,0,0,0,0,0,0,0,0,1,1618
23,서강대,0,0,0,0,0,0,0,0,2,1619
23,한양대,0,0,0,0,0,0,0,0,3,1620
23,홍익대,0,0,0,0,0,0,0,0,2,1621
23,성균관대,0,0,0,0,0,0,0,0,4,1622
23,성신여대,0,0,0,0,0,0,0,0,1,1623
23,세종대,0,0,0,0,0,0,0,0,1,1624
23,숙명여대,0,0,0,0,0,0,0,0,4,1625
23,아주대,0,0,0,0,0,0,0,0,1,1626
23,연세대,0,0,0,0,0,0,0,0,6,1627
23,영남대,0,0,0,0,0,0,0,0,1,1628
23,이화여대,0,0,0,0,0,0,0,0,7,1629
23,중앙대,0,0,0,0,0,0,0,0,3,1630
23,충남대,0,0,0,0,0,0,0,0,4,1631
23,충북대,0,0,0,0,0,0,0,0,6,1632
23,한국외대,0,0,0,0,0,0,0,0,2,1633
23,한국항공대,0,0,0,0,0,0,0,0,1,1634
23,한동대,0,0,0,0,0,0,0,0,1,1635
23,한밭대,0,0,0,0,0,0,0,0,2,1636
24,경원대,0,0,0,0,0,0,0,0,1,1637
24,경찰대,0,0,0,0,0,0,0,0,1,1638
24,고려대,0,0,0,0,0,0,0,0,8,1639
24,단국대,0,0,0,0,0,0,0,0,1,1640
24,독학사,0,0,0,0,0,0,0,0,1,1641
24,동국대,0,0,0,0,0,0,0,0,2,1642
24,서강대,0,0,0,0,0,0,0,0,3,1643
24,서울대,0,0,0,0,0,0,0,0,1,1644
24,서울시립대,0,0,0,0,0,0,0,0,1,1645
24,성균관대,0,0,0,0,0,0,0,0,4,1646
24,성신여대,0,0,0,0,0,0,0,0,1,1647
24,숭실대,0,0,0,0,0,0,0,0,1,1648
24,연세대,0,0,0,0,0,0,0,0,9,1649
24,이화여대,0,0,0,0,0,0,0,0,1,1650
24,중앙대,0,0,0,0,0,0,0,0,1,1651
24,학점은행,0,0,0,0,0,0,0,0,1,1652
24,한국과학기술원,0,0,0,0,0,0,0,0,1,1653
24,한국외대,0,0,0,0,0,0,0,0,12,1654
24,한양대,0,0,0,0,0,0,0,0,4,1655
24,홍익대,0,0,0,0,0,0,0,0,1,1656
